simulator,experiment_folder,model,workload,stage_index,metric_name,predicted,actual,mape,mpe,absolute_error,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,-1,ttft_p99,429.358,239396.00964011627,99.82064947504954,-99.82064947504954,238966.65164011627,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,12-mixtral-8x7b-tp2-reasoning,mistralai/Mixtral-8x7B-v0.1,reasoning,-1,itl_mean,0.9648113517532872,37.63069374346222,97.436105328457,-97.436105328457,36.66588239170893,12,H100,1.0,True,0.9,FP16,2,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0,e2e_mean,1903.824471395881,3311.6033363039605,42.5104918054372,-42.5104918054372,1407.77886490808,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0,e2e_p90,2205.902,3450.5227024666965,36.07049742280921,-36.07049742280921,1244.6207024666965,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0,e2e_p99,3084.478,3901.85130558908,20.94834583825017,-20.94834583825017,817.3733055890798,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0,ttft_mean,88.31210755148741,41.676261226336166,111.90026397013033,111.90026397013033,46.63584632515125,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0,ttft_p90,250.599,46.83268824592233,435.0942031857831,435.0942031857831,203.7663117540777,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0,ttft_p99,503.67391999999984,68.0416942574086,640.2430605189674,640.2430605189674,435.6322257425912,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0,itl_mean,7.350252485199974,13.33056736042136,44.86166802605134,-44.86166802605134,5.980314875221385,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1,e2e_mean,2782.601656207367,4365.119047191537,36.25370519968618,-36.25370519968618,1582.51739098417,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1,e2e_p90,3625.957,4591.332028154284,21.02603388808639,-21.02603388808639,965.375028154284,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1,e2e_p99,3733.83,4797.137697497383,22.16546125103099,-22.16546125103099,1063.3076974973828,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1,ttft_mean,404.5455825375171,54.49840222392231,642.3072347613524,642.3072347613524,350.04718031359477,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1,ttft_p90,799.8384000000003,61.94313745945692,1191.2461861065906,1191.2461861065906,737.8952625405434,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1,ttft_p99,1410.497,86.51593570597475,1530.3320174373284,1530.3320174373284,1323.9810642940254,13,H100,,False,0.9,FP16,1,2048
blis-roofline,13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1,itl_mean,9.627757383278745,17.535774249450604,45.09647965170182,-45.09647965170182,7.9080168661718595,13,H100,,False,0.9,FP16,1,2048
